OBJECTID,Shape_Leng,conduitid,routeid,cableids,startnode,endnode,nbnnestcol,nbnnestrow,nbnsubduct,nbnmat,nbndiamtr,nestcolumn,nestrow,subductnum,material,diameter,fill,nbnlength,actlength,owner,scopestate,mandrelcal,mandrelscp,mandrelmax,blockenda,blockendb,blocksurf,fr02,fr05,fr06,fr07,fr08,fr09,fr10,fr12,fr14,fr15,fr16,notperplan,ohsflag,deadcable,othdamage,stdcomment,fircomment,othcomment,phototaken,loadsource,projectid
1866,192.18019287500,000000000200636408,000000000200130539,-,000000000200023277,000000000200564204,D,D,0,E,100,D,D,0,E,100,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1867,192.18019287500,000000000212392276,000000000200130539,-,000000000200023277,000000000200564204,D,D,1,E,28,D,D,1,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1868,192.18019287500,000000000212392278,000000000200130539,-,000000000200023277,000000000200564204,D,D,2,E,28,D,D,2,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1869,192.18019287500,000000001200109344,000000000200130539,-,000000000200023277,000000000200564204,C,C,1,E,28,C,C,1,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1870,192.18019287500,000000001200109345,000000000200130539,-,000000000200023277,000000000200564204,C,C,2,E,28,C,C,2,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1871,192.18019287500,000000001203345546,000000000200130539,-,000000000200023277,000000000200564204,D,D,3,E,28,D,D,3,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1872,192.18019287500,000000001203469836,000000000200130539,-,000000000200023277,000000000200564204,D,A,1,E,28,D,A,1,E,28,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1873,192.18019287500,000000001204238827,000000000200130539,-,000000000200023277,000000000200564204,D,C,1,E,32,D,C,1,E,32,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1874,192.18019287500,000000015017387398,000000000200130539,-,000000000200023277,000000000200564204,A,A,1,E,32,A,A,1,E,32,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1875,192.18019287500,000000015023099235,000000000200130539,-,000000000200023277,000000000200564204,D,D,4,E,32,D,D,4,E,32,0,146.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1876,28.99868988430,000000000200487308,000000000200114367,-,000000000200485479,000000000200485619,A,A,0,E,20,A,A,0,E,20,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1877,3.24435589819,000000000200349226,000000000200084524,-,000000000200346246,000000000200346220,A,A,0,E,50,A,A,0,E,50,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1878,59.41197448400,000000000200350407,000000000200084785,-,000000000200345756,000000000200345720,A,A,0,E,80,A,A,0,E,80,0,46.40000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1879,9.33208249242,000000004224621855,000000004204112696,-,000000000200346101,000000004224621790,A,A,0,E,20,A,A,0,E,20,0,9.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1880,12.65585679800,000000015012870979,000000015003037303,-,000000015012870963,000000015012870964,A,A,0,E,100,A,A,0,E,100,0,11.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1881,33.20248041740,000000000200548643,000000000200127119,-,000000000200521173,000000000200521176,A,A,0,E,30,A,A,0,E,30,0,27.10000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1882,4.12084916626,000000000200197525,000000000200045024,-,000000000200196725,000000001203886845,A,A,0,E,50,A,A,0,E,50,0,4.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1883,10.95255091080,000000000200197531,000000000200045026,-,000000001203886845,000000001203886844,A,A,0,E,50,A,A,0,E,50,0,14.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1884,11.86594936560,000000000200538428,000000000200124927,-,000000000200521144,000000000200521149,A,A,0,E,50,A,A,0,E,50,0,9.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1885,12.00522212930,000000000200538425,000000000200124925,-,000000001203027048,000000000200521144,A,A,0,E,50,A,A,0,E,50,0,11.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1886,16.76248751610,000000000200048259,000000000200009220,-,000000000200047959,000000000200047948,A,A,0,E,40,A,A,0,E,40,0,14.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1887,22.91425392180,000000000200487598,000000000200114483,-,000000000200027895,000000000200486336,A,A,0,E,20,A,A,0,E,20,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1888,3.95119721827,000000001203748348,000000001202332853,-,000000000200527350,000000000200521166,A,A,0,E,50,A,A,0,E,50,0,5.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1889,33.75502492770,000000000200548649,000000000200127121,-,000000000200521176,000000000200521177,A,A,0,E,30,A,A,0,E,30,0,29.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1890,25.90794610760,000000000200401716,000000000200096420,-,000000000200397266,000000000200397164,A,A,0,E,80,A,A,0,E,80,0,14.90000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1891,5.73981030349,000000000200348947,000000000200084445,-,000000000200346087,000000000200346079,A,A,0,E,35,A,A,0,E,35,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1892,2.83941600329,000000015006404171,000000000204497469,-,000000000200498042,000000012505195321,A,A,0,E,50,A,A,0,E,50,0,6.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1893,14.64231807500,000000000200607589,000000000200139844,-,000000000200025093,000000000200025099,A,A,0,E,100,A,A,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1894,14.64231807500,000000000200607590,000000000200139844,-,000000000200025093,000000000200025099,B,A,0,E,100,B,A,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1895,14.64231807500,000000000200607591,000000000200139844,-,000000000200025093,000000000200025099,C,A,0,E,100,C,A,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1896,14.64231807500,000000000200607592,000000000200139844,-,000000000200025093,000000000200025099,D,A,0,E,100,D,A,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1897,14.64231807500,000000000200607593,000000000200139844,-,000000000200025093,000000000200025099,A,B,0,E,100,A,B,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1898,14.64231807500,000000000200607594,000000000200139844,-,000000000200025093,000000000200025099,B,B,0,E,100,B,B,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1899,14.64231807500,000000000200607595,000000000200139844,-,000000000200025093,000000000200025099,C,B,0,E,100,C,B,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1900,14.64231807500,000000000200607596,000000000200139844,-,000000000200025093,000000000200025099,D,B,0,E,100,D,B,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1901,14.64231807500,000000000200607597,000000000200139844,-,000000000200025093,000000000200025099,A,C,0,E,100,A,C,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1902,14.64231807500,000000000200607598,000000000200139844,-,000000000200025093,000000000200025099,B,C,0,E,100,B,C,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1903,14.64231807500,000000000200607599,000000000200139844,-,000000000200025093,000000000200025099,C,C,0,E,100,C,C,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1904,14.64231807500,000000000200607600,000000000200139844,-,000000000200025093,000000000200025099,D,C,0,E,100,D,C,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1905,14.64231807500,000000000200607601,000000000200139844,-,000000000200025093,000000000200025099,A,D,0,E,100,A,D,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1906,14.64231807500,000000000200607602,000000000200139844,-,000000000200025093,000000000200025099,B,D,0,E,100,B,D,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1907,14.64231807500,000000000200607603,000000000200139844,-,000000000200025093,000000000200025099,C,D,0,E,100,C,D,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1908,14.64231807500,000000000200607604,000000000200139844,-,000000000200025093,000000000200025099,D,D,0,E,100,D,D,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1909,14.64231807500,000000000200607605,000000000200139844,-,000000000200025093,000000000200025099,A,E,0,E,100,A,E,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1910,14.64231807500,000000000200607606,000000000200139844,-,000000000200025093,000000000200025099,B,E,0,E,100,B,E,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1911,14.64231807500,000000000200607607,000000000200139844,-,000000000200025093,000000000200025099,C,E,0,E,100,C,E,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1912,14.64231807500,000000000200607608,000000000200139844,-,000000000200025093,000000000200025099,D,E,0,E,100,D,E,0,E,100,0,17.70000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1913,14.22215124150,000000000200049487,000000000200009612,-,000000000200047663,000000000200049159,A,A,0,E,20,A,A,0,E,20,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1914,46.25929212670,000000000200401724,000000000200096423,-,000000000200397164,000000000200397223,A,A,0,GI,80,A,A,0,GI,80,0,29.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1915,12.84400485370,000000000200607920,000000000200139800,-,000000000200025098,000000000200025092,A,A,0,GI,85,A,A,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1916,12.84400485370,000000000200607921,000000000200139800,-,000000000200025098,000000000200025092,B,A,0,GI,85,B,A,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1917,12.84400485370,000000000200607922,000000000200139800,-,000000000200025098,000000000200025092,A,B,0,GI,85,A,B,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1918,12.84400485370,000000000200607923,000000000200139800,-,000000000200025098,000000000200025092,B,B,0,GI,85,B,B,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1919,12.84400485370,000000000200607924,000000000200139800,-,000000000200025098,000000000200025092,A,C,0,GI,85,A,C,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1920,12.84400485370,000000000200607925,000000000200139800,-,000000000200025098,000000000200025092,B,C,0,GI,85,B,C,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1921,12.84400485370,000000000200607944,000000000200139800,-,000000000200025098,000000000200025092,D,A,0,GI,85,D,A,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1922,12.84400485370,000000000200607945,000000000200139800,-,000000000200025098,000000000200025092,E,A,0,GI,85,E,A,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1923,12.84400485370,000000000200607946,000000000200139800,-,000000000200025098,000000000200025092,D,B,0,GI,85,D,B,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1924,12.84400485370,000000000200607947,000000000200139800,-,000000000200025098,000000000200025092,E,B,0,GI,85,E,B,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1925,12.84400485370,000000000200607948,000000000200139800,-,000000000200025098,000000000200025092,D,C,0,GI,85,D,C,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1926,12.84400485370,000000000200607949,000000000200139800,-,000000000200025098,000000000200025092,E,C,0,GI,85,E,C,0,GI,85,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1927,12.84400485370,000000015023440688,000000000200139800,-,000000000200025098,000000000200025092,A,A,1,GI,32,A,A,1,GI,32,0,16.80000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1928,15.27310610260,000000000200450402,000000000200106672,-,000000000200448341,000000000200448344,A,A,0,GI,40,A,A,0,GI,40,0,11.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1929,4.55424147788,000000000200428466,000000000200102232,-,000000000200428305,000000000200428300,A,A,0,GI,20,A,A,0,GI,20,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1930,7.80735265076,000000000200428484,000000000200102237,-,000000000200427462,000000000200428276,A,A,0,GI,20,A,A,0,GI,20,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1931,25.31093562640,000000000200428551,000000000200102260,-,000000000200026919,000000000200026917,A,C,0,GI,80,A,C,0,GI,80,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1932,25.31093562640,000000000200639581,000000000200102260,-,000000000200026919,000000000200026917,B,C,0,GI,80,B,C,0,GI,80,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1933,25.31093562640,000000000200639582,000000000200102260,-,000000000200026919,000000000200026917,C,C,0,GI,80,C,C,0,GI,80,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1934,25.31093562640,000000000200639583,000000000200102260,-,000000000200026919,000000000200026917,D,C,0,GI,80,D,C,0,GI,80,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1935,25.31093562640,000000000200639584,000000000200102260,3MLN-00-00-TSS-008,000000000200026919,000000000200026917,E,C,0,GI,80,E,C,0,GI,80,0,25.00000000000,0.00000000000,0,0,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1936,25.31093562640,000000000200639585,000000000200102260,-,000000000200026919,000000000200026917,F,C,0,GI,80,F,C,0,GI,80,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1937,25.31093562640,000000000200639600,000000000200102260,-,000000000200026919,000000000200026917,A,A,0,GI,85,A,A,0,GI,85,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1938,25.31093562640,000000000200639601,000000000200102260,-,000000000200026919,000000000200026917,B,A,0,GI,85,B,A,0,GI,85,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1939,25.31093562640,000000000200639634,000000000200102260,-,000000000200026919,000000000200026917,C,A,0,GI,100,C,A,0,GI,100,0,25.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1940,11.38481967090,000000000200044387,000000000200008003,-,000000000200043596,000000000200044279,D,A,0,GI,100,D,A,0,GI,100,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1941,11.38481967090,000000000200624285,000000000200008003,-,000000000200043596,000000000200044279,E,A,0,GI,100,E,A,0,GI,100,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1942,11.38481967090,000000000200624286,000000000200008003,-,000000000200043596,000000000200044279,F,A,0,GI,100,F,A,0,GI,100,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1943,11.38481967090,000000000200624306,000000000200008003,-,000000000200043596,000000000200044279,A,B,0,GI,100,A,B,0,GI,100,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1944,11.38481967090,000000000200624307,000000000200008003,-,000000000200043596,000000000200044279,B,B,0,GI,100,B,B,0,GI,100,0,12.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1945,32.59553105820,000000000200165411,000000000200037569,-,000000000200082486,000000000200082527,A,A,0,GI,35,A,A,0,GI,35,0,26.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1946,55.71016080460,000000015000839600,000000015000163342,-,000000000200027870,000000000200027855,A,A,0,GI,50,A,A,0,GI,50,0,41.50000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1947,8.24444945321,000000015017387419,000000015004141948,-,000000015017387415,000000000200564204,A,A,0,GI,32,A,A,0,GI,32,0,1.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1948,10.54176100450,000000004224721771,000000004204133460,-,000000001202293016,000000004224721712,A,A,0,GI,20,A,A,0,GI,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1949,67.09182062830,000000000200634516,000000000200146113,-,000000000200020285,000000000201485608,A,A,0,GI,100,A,A,0,GI,100,0,58.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1950,77.12724063280,000000000200444971,000000000200105535,-,000000000200026914,000000000200025947,A,A,0,GI,100,A,A,0,GI,100,0,65.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1951,77.12724063280,000000000200639442,000000000200105535,-,000000000200026914,000000000200025947,B,A,0,GI,100,B,A,0,GI,100,0,65.30000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1952,18.91394700780,000000000201557890,000000000200334468,-,000000000201557767,000000000201557770,A,A,0,GI,35,A,A,0,GI,35,0,18.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1953,4.58279268469,000000004224721904,000000004204133489,-,000000001202293016,000000004224721844,A,A,0,GI,20,A,A,0,GI,20,0,10.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1954,14.25548681080,000000000200548500,000000000200127077,-,000000000200521168,000000001204287652,A,A,0,GI,35,A,A,0,GI,35,0,13.60000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1955,3.75600029901,000000000200444478,000000000200105424,-,000000000200026914,000000000200443452,A,A,0,GI,50,A,A,0,GI,50,0,4.20000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
1956,10.78845944730,000000000200288108,000000000200070897,-,000000000200020272,000000000200288087,A,A,0,GI,20,A,A,0,GI,20,0,8.00000000000,0.00000000000,0,127,0,0,0,0.00000000000,0.00000000000,127,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,127,,,N,1,3CBR-3MLN
