OBJECTID,conduitid,routeid,startnode,endnode,nestcolumn,nestrow,nbnlength,subductnum,actlength,material,diameter,leadin,fill,cableids,owner,scopestate,blockenda,blockendb,blocksurf,mandrelcal,mandrelscp,mandrelmax,fr02,fr05,fr06,fr07,fr08,fr09,fr10,fr12,fr14,fr15,fr16,ohsflag,stdcomment,fircomment,othcomment,loadsource,phototaken,projectid,Shape,GlobalID
691,4213064050,4202094796,207611805,4213064040,A,A,70,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104050000005CFE43322F9A684190ED7C17FD564DC162C3D3352F9A68415817B719FC564DC144D8F0AE2F9A6841E058172FFA564DC172F90FEF2F9A6841B0946520F9564DC1D0D556EA349A68414803780BE4564DC101000000010000000001000000FFFFFFFF0000000002,A8D80D6E-423D-4E97-BC3A-1BFCF1C8DFFA
692,4213235066,4202130127,5000370182,4213235039,A,A,13.9,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000E6D02251DB956841B01C5A24CD4C4DC118B7D194DB95684170567D8ECB4C4DC11461C33BDB956841E0718A56C64C4DC101000000010000000001000000FFFFFFFF0000000002,02779475-8F27-42A5-85AD-2629DA6A0987
693,207241172,201479463,N83589888,207236989,G,A,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,FFB84798-5E3D-48DC-9961-8F7323A8BB42
694,207241173,201479463,N83589888,207236989,H,A,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,FA26B9EE-EEED-438D-B374-1D6C1C4282A0
695,207241174,201479463,N83589888,207236989,G,B,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,5C4B2A96-33D6-4645-B3FE-2108000A3227
696,207241175,201479463,N83589888,207236989,H,B,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,DCC097DD-6E8F-4CC2-83C8-29FEBF81C39D
697,207241176,201479463,N83589888,207236989,G,C,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,EF0231B5-35D8-46D4-B080-4F20E26E7F49
698,207241177,201479463,N83589888,207236989,H,C,19,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000001EC9E5B3579A6841B00C710C8B574DC112363C91599A6841A8DFBE1E92574DC18C6CE77F5A9A6841986E12DB91574DC1E8482E3D5C9A6841A89BC4C88A574DC101000000010000000001000000FFFFFFFF0000000002,AD0B305B-C7D1-49A0-AC18-B5DCFB5CFB6B
699,5000370187,5000053429,5000370186,5000370182,A,A,41,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114A089B083D5956841E8839E9DD34C4DC13867441FDB956841789CA2ABCD4C4DC1,9B75DCD1-98BF-4A37-9D6B-8E148B3CA626
700,5000370188,5000053429,5000370186,5000370182,B,A,41,0,0,,100, ,0,6PNJ-00-00-TSS-005,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114A089B083D5956841E8839E9DD34C4DC13867441FDB956841789CA2ABCD4C4DC1,5AA0D386-20AD-4BEC-B7D7-E9515BBCDA9A
701,15019125401,15004097919,207236932,15017228572,A,A,1,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114C286A7715A9A6841A8C64B1FA1574DC1CA32C4235B9A6841E8839E4DA3574DC1,10E0E4A6-5B0F-4B09-B840-65A46F319F15
702,15010247149,15002029295,207680724,15010247128,A,A,79.9,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000DCF97E08D8996841F86C56054F564DC116D9CEFDD7996841501E169A49564DC11CEBE2F6D099684190B96B992B564DC101000000010000000001000000FFFFFFFF0000000002,69C5B405-2FD1-41CB-88B3-3FF1FA132606
703,4213061687,4202094238,5000704057,4213061677,A,A,24.3,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000842F4C40A999684150D1912484554DC1D88173F6AA9968415005A3B281554DC1E02D90A8AB996841F875E0B480554DC1BA490C70AC996841805149957F554DC101000000010000000001000000FFFFFFFF0000000002,1C7BECA3-C3D9-43C7-896C-21B613146BB6
704,207609620,201546633,207237099,207609615,A,A,48.6,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001149A2A18ED509A6841605DDC6690574DC1E63FA4D9549A68417814AEFF9F574DC1,CAC57068-A5BC-40D6-ABF4-8ECECCA18619
705,5000626185,5000092263,5000704057,5000948147,A,A,43.5,0,0,,100, ,0,6PNJ-00-00-TSS-001,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000012A5BD03A999684158302A7984554DC158A83571A7996841E0E995BA85554DC160E5D03AA5996841B08BDB887D554DC196218ED7A5996841B094655078554DC101000000010000000001000000FFFFFFFF0000000002,B6F55559-9724-4D7F-B39B-14A797AFF34E
706,5000626186,5000092263,5000704057,5000948147,B,A,43.5,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000012A5BD03A999684158302A7984554DC158A83571A7996841E0E995BA85554DC160E5D03AA5996841B08BDB887D554DC196218ED7A5996841B094655078554DC101000000010000000001000000FFFFFFFF0000000002,4C73C42C-C165-40EB-8B52-C21E7BFC2653
707,15015318295,5000092263,5000704057,5000948147,A,A,43.5,1,0,,32, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000012A5BD03A999684158302A7984554DC158A83571A7996841E0E995BA85554DC160E5D03AA5996841B08BDB887D554DC196218ED7A5996841B094655078554DC101000000010000000001000000FFFFFFFF0000000002,5BC06AA0-65B8-444D-B1B2-D5AD9A224565
708,15010246160,15002029054,15010235851,15010246159,A,A,7,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000009A081B56CF996841E0E99512D0554DC196438B52CF996841784F1E0ED2554DC1E6AE255AD0996841E07A1416D6554DC101000000010000000001000000FFFFFFFF0000000002,FA1D5326-A767-4F72-9F2E-48E25476397B
709,207699253,201561651,207698793,207699248,A,A,8,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001145CB1BFBA69996841C0E314C5C4544DC18E06F0A869996841F8EDEBA8C9544DC1,F4F5CB93-395F-49AC-8F5E-6524577CEAFA
710,211214093,202222684,5001900101,207237041,A,A,77.6,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000DC6800574F9A6841B0726801CD574DC1F0A7C673579A6841F8E461A1AB574DC1143FC6AC579A68410044FAF5AB574DC101000000010000000001000000FFFFFFFF0000000002,D4A0C1F4-84B9-44A8-91EB-DA28ED40BB34
711,5001032878,5000159632,5001032877,5001032869,A,A,89.9,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011484C0CAD1999968410812149F64554DC1C8BAB8DB909968415886386E45554DC1,DE2FBD82-6858-49E9-A46A-B40C825C516D
712,4213063364,4202094633,207611643,4213063355,A,A,9.7,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002497FFC4299A6841B88D06F043574DC136AB3ED3299A6841E0E00BBB44574DC136CD3B7E2A9A68415839B47047574DC101000000010000000001000000FFFFFFFF0000000002,B983A072-B4EB-4106-9130-8CE8AE401E64
713,15010237053,15002027034,15010236413,15010237052,A,A,12,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000006ABC7409DA99684158423E7814564DC10A682286DA99684140AD695614564DC15AD3BC8DDB996841881F635E18564DC101000000010000000001000000FFFFFFFF0000000002,C78843BD-64B1-4F47-8023-5AE3D3844B86
714,207485308,201525852,207485282,207485298,A,A,42.7,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010405000000DA8AFDABF5956841504013F1C54C4DC194F606E9F695684178BE9F92C24C4DC162A1D6FAF695684158302A81BB4C4DC166D5E7A8F6956841F853E34DB44C4DC15EBA494CF69568411848508CAF4C4DC101000000010000000001000000FFFFFFFF0000000002,3F29E8C3-4FCE-41A7-A1AB-47C3CB9706EF
715,207612811,201547134,207612790,207612806,A,A,33.9,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011412143FB62898684170787A9D72504DC19C559F8D25986841904AEA9467504DC1,7CBEA26A-D157-43F2-AFA4-B0844620B6A2
716,15010246195,15002026690,15010235759,15010235708,A,A,21,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E88C28EDD2996841683BDF8F11564DC1ACADD8F7D2996841F0C9C30A10564DC11A51DA85D299684170E7FB410E564DC1E258173FD399684178F2B0480B564DC101000000010000000001000000FFFFFFFF0000000002,E6AC38D8-C262-42E7-844A-41583173E410
717,4213169390,4202117510,207149926,4213169339,A,A,12.5,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000C2172665E795684118D9CE77BF4C4DC102BC055EE795684168006F01BF4C4DC1022B8708E7956841C07493B8B94C4DC101000000010000000001000000FFFFFFFF0000000002,3115BFE7-4740-4FB1-B278-4C2005DCB63B
718,4213232604,4202129462,5000370163,4213232567,A,A,13.9,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000062C3D359C895684190A0F8F1924C4DC19C33A2A4C8956841686FF07D914C4DC1E86A2BFEC99568417081046D914C4DC101000000010000000001000000FFFFFFFF0000000002,D8F127EE-65A8-4A3C-B81A-311359B723CF
719,15016823202,15003980372,5001233033,15016823200,A,A,1,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114D42B653FB6976841A01A2FBD3F4E4DC15AD3BCA5B497684120F46C4E434E4DC1,DE9C3EE5-4AAE-479E-996D-67E1001F728D
720,207239264,201479412,207237099,207237146,A,A,100.7,0,0,,100, ,0,6PNJ-00-00-TSS-001,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000028A089B0509A68413811367C8E574DC16C09F9AC509A6841D03B4EF98B574DC1DE02094C479A6841789318C466574DC19E3C2CA8469A6841789318C466574DC101000000010000000001000000FFFFFFFF0000000002,B49EAA89-4115-47C2-B9B6-75C6B7B2F57C
721,207239265,201479412,207237099,207237146,B,A,100.7,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000028A089B0509A68413811367C8E574DC16C09F9AC509A6841D03B4EF98B574DC1DE02094C479A6841789318C466574DC19E3C2CA8469A6841789318C466574DC101000000010000000001000000FFFFFFFF0000000002,4E4E657B-385D-4E4E-8B05-1174BE7147D2
722,15011548292,15002527890,15011547196,15011547160,A,A,26.1,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104050000004ED19138BE996841B81E8553B3554DC1D49AE649BD996841E0361AA8B3554DC1F263CC25BC996841385EBA29AF554DC180D93DE9BB9968413870CE18AF554DC1482EFFA1BB99684190ED7C27B0554DC101000000010000000001000000FFFFFFFF0000000002,26AE9A02-BDED-4BC0-AD94-E4F4BB25ED60
723,5000370164,5000053424,5000370163,5000370155,A,A,44,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001148E537444C8956841D0AACFCD934C4DC198DD934BC895684128ED0DC6AC4C4DC1,BD57AD91-CEF6-4B56-AF55-C55F819A54D6
724,207637808,201551163,207609630,207637803,A,A,10,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001147C832F7E4F9A6841084625BDBD574DC1EC51B8D24D9A684160BA49ECB7574DC1,22FE5F12-A7CD-40DD-B0F7-F26C98B00E02
725,207639917,201551443,207611894,207611910,A,A,18.3,0,0,,40, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000CC5D4B9C179A6841E058172FFA564DC15E29CBB8179A684190A0F8A9F8564DC1EEEBC07B169A6841A089B009F4564DC17CD0B3E9159A6841A8E8485EF4564DC101000000010000000001000000FFFFFFFF0000000002,AEE87B71-4B3D-48C5-AA05-065E115210B8
726,N81025811,N81017709,207700361,6PNJ-01-12-PIT-001,A,A,252.3,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114946588DF64996841982A18BDB1544DC1180456E04899684130211F9C4F544DC1,BA200A65-0B45-4859-BD0C-1EB606EB9732
727,4213235837,4202130313,5000370421,4213235811,A,A,13.6,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000012363C2DD3956841C00E9C9B9A4C4DC1168C4A86D395684148B6F39D994C4DC1FCCBEEC5D2956841F8DBD741954C4DC101000000010000000001000000FFFFFFFF0000000002,7921F184-9E31-45BA-B2D0-5594AAE1ED7E
728,4213171835,4202117883,207485962,4213171786,A,A,12.8,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000009E8026B406966841E0B584AC9A4C4DC1D42B65FB069668416819E2689A4C4DC1567DAE4608966841E83FA40F9C4C4DC101000000010000000001000000FFFFFFFF0000000002,F41D61DF-E3C0-4261-B45C-22F1A93E3573
729,207680654,201558457,207680607,207680650,A,A,48.3,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114547424DDEC9968411061C36BA2564DC1BAB88DECE799684148D8F0EC8E564DC1,4720C239-786F-4BBE-A46F-C534D1E11C38
730,15007535966,15001415906,5000704057,5000948147,A,A,28.5,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114D6C56D0EA9996841383CBD0284554DC1E4A59B30A6996841B094655078554DC1,63687D37-8C76-4043-8AB8-D2847446B2DA
731,207485770,201525907,207485739,207485763,A,A,115,0,0,,80, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011442CF6603FA95684128068195C84C4DC112A5BD6105966841A045B693D04C4DC1,7F10AC96-9A99-41A7-8FE1-C0E82E31224A
732,15014596313,15003436157,207237179,15014596171,A,A,25.7,0,0,,50, ,0,6PNJ-00-00-TSS-001,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002631087E319A68414847726915574DC12631087E319A6841684DF3CE15574DC15CFE43322F9A684140A4DF961F574DC101000000010000000001000000FFFFFFFF0000000002,763C7ADB-BCB4-4B0A-A360-670261DBE5CF
733,15010246138,15002029049,15010235757,15010246136,A,A,6.5,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002063EE7ECB996841787AA5ACF5554DC1E4839E89CB99684110F24197F7554DC1E00B9385CA99684170F90FC1FB554DC101000000010000000001000000FFFFFFFF0000000002,6B69D687-1CBD-40B2-B03D-86CE9C1E07A7
734,4213233403,4202129698,207500799,4213233382,A,A,12.7,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000098FF90B8C595684150AF94D57A4C4DC16619E274C5956841E0E00B3B7B4C4DC11AE2581BC4956841E0E00B3B7B4C4DC101000000010000000001000000FFFFFFFF0000000002,D7F0749B-6425-44F5-9697-349AC3350D49
735,5000370412,5000053463,5000370406,5000370410,A,A,38.5,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002A189598D4956841F0A7C68BA84C4DC1F0164836D795684148EA04ECA34C4DC188855AE9D9956841E8F21FE2A04C4DC101000000010000000001000000FFFFFFFF0000000002,73D7D871-407C-4C33-A31B-A3821560B577
736,15011549804,15002528662,15011547163,15011549803,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000DE718ACCC2996841F02FBB8FCD554DC1DE718ACCC29968418048BF25CF554DC1F6065FFAC1996841B8FC8784D2554DC101000000010000000001000000FFFFFFFF0000000002,E3AFFCD8-7E2E-41F1-B6B0-F6FCC06EEEAA
737,4213245353,4202131946,207612806,4213245309,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002E90A0542598684120D26F2F67504DC1C03923C624986841D000DEDA66504DC1508D97DE23986841D8D781F36A504DC101000000010000000001000000FFFFFFFF0000000002,B87A7A76-9D7E-407B-A8FC-8969614E6FBE
738,4213238076,4202130751,207499404,4213238046,A,A,13.1,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000000434119CC59568416891ED3C324C4DC1CE88D254C5956841A89BC418334C4DC13A234AFBC3956841A89BC418334C4DC101000000010000000001000000FFFFFFFF0000000002,F35E5DD1-A6C5-4362-899B-F9E509F69B2D
739,15010253498,15002030848,15005303926,15010253496,A,A,38,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000A2B43706BD99684158C1A83CE3554DC118045684C0996841F063CCEDE7554DC158CA3228C19968411851DA7BE5554DC101000000010000000001000000FFFFFFFF0000000002,D12D82DE-FC27-4F2F-A2DA-EC43DE6A73D2
740,15013196752,15003120714,15013196537,15013196686,A,A,250,0,0,,100, ,0,6PNJ-00-00-TSS-005,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001144C37899F0F96684178711B6DEF4C4DC1FCCBEEE12A966841B8408262594D4DC1,AB8A89EE-C024-4819-B3E5-AC4CF06DA197
741,5001635307,5000265507,207193025,207193315,A,A,54,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000244A7B0DF596684138674489C64C4DC138D6C51FF6966841181DC915CC4C4DC14AEA042EF6966841088A1F23DC4C4DC106A3929EF3966841B0BFEC36E24C4DC101000000010000000001000000FFFFFFFF0000000002,9438032F-0F50-4F88-B026-B5BDE2940292
742,207240810,201479460,207371411,N83589888,A,A,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,8EC2B0D6-1485-4D7F-AEB9-8AECE43AF07F
743,207240811,201479460,207371411,N83589888,B,A,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,8423BDDF-34FD-45B0-9362-BEEE1B529D70
744,207240812,201479460,207371411,N83589888,C,A,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,3DC8CC75-777A-4AC0-9389-A9414FDEC611
745,207240813,201479460,207371411,N83589888,D,A,29.4,0,0,,100, ,0,6PNJ-00-00-TSS-010,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,D1DE30E1-E524-4268-A2A8-DDB85E8DE9B9
746,207240814,201479460,207371411,N83589888,A,B,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,991A3AB9-9DA7-4E31-885B-E3B7DB67FB40
747,207240815,201479460,207371411,N83589888,B,B,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,C455ADD7-9B6B-460F-A30E-257B9DF9399B
748,207240816,201479460,207371411,N83589888,C,B,29.4,0,0,,100, ,0,6PJW-00-00-TSS-001,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,BD826608-5079-4F56-99FF-087D9E0F8DB8
749,207240817,201479460,207371411,N83589888,D,B,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,D0616DB6-C141-4E44-87EA-AD5B31011E3B
750,207240818,201479460,207371411,N83589888,A,C,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,D0AC0076-8B6C-4D70-903A-7FD0C729B4F3
751,207240819,201479460,207371411,N83589888,B,C,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,CCA2AFA8-D223-4AA9-9E13-CE437120FC2A
752,207240820,201479460,207371411,N83589888,C,C,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,ABB4A183-07F2-4D0D-899E-597B4CBDD6AA
753,207240821,201479460,207371411,N83589888,D,C,29.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CE88D27C5B9A6841C810C70A9B574DC1C2A8A4DE579A684118E2588F8D574DC1501E16A2579A6841B86B09618B574DC101000000010000000001000000FFFFFFFF0000000002,CFED0E37-B820-4D6C-AEB1-6533A32EFB8E
